CIFName,MaxInPlane,MinInPlane,MaxOutPlane,MinOutPlane,MaxTilt,MinTilt,MaxOctAngleVariance,MinOctAngleVariance
pbe_rVV10L_0_00000101.vasp,34.32842715580475,29.24754336371933,6.115124469853356,0.17819126231796645,34.62122427434386,29.80591375724387,94.11321159063286,5.925499141717344
pbe_rVV10L_0_00001010.vasp,33.98990145214057,29.31783968875004,5.937178341367144,0.15329303152478246,34.25594921041352,29.862767983456365,95.42774064039764,6.987263156656704
pbe_rVV10L_0_00001111.vasp,32.693208167715994,27.437775744843208,1.2536056226100243,0.048571561340338576,32.689443609858415,27.43330900773563,93.94537329118073,4.846479617863152
pbe_rVV10L_0_01010000.vasp,33.99765280970908,29.662118759654845,7.297802696425379,0.19247832176702673,34.28267274302041,29.898429443834317,95.59929434528817,7.321248053544269
pbe_rVV10L_0_01010101.vasp,32.80247311291146,31.109068879150556,12.43210464319398,0.03606832593075637,33.44317768690655,31.700807306616525,96.48508080743275,15.967652822216477
pbe_rVV10L_0_01011010.vasp,33.120018087783905,29.502164578799437,0.4381102052477388,0.2481043374222054,33.122605675871824,29.504883485618166,92.07485943692167,3.0818237869411647
pbe_rVV10L_0_01011111.vasp,33.73075649671031,29.13845847470327,6.667791823126436,0.11520323965183366,33.889611184539206,29.829476732280227,95.86113575712851,7.000626003477751
pbe_rVV10L_0_10100000.vasp,33.75364808737464,29.557853086290777,7.371045970505634,0.17346582377234654,34.05529003519999,29.805690546480946,94.1691213916369,5.973124645943776
pbe_rVV10L_0_10100101.vasp,33.06384992920792,29.495255895191207,0.45330625107996525,0.2752004421494121,33.06570811562955,29.49844111715663,91.03459678385397,0.41080709232661666
pbe_rVV10L_0_10101010.vasp,33.216065753652714,31.506364445479704,12.14135786357113,0.11995725179428973,33.74813093259942,32.16382236230265,96.35937414434322,15.438357509876374
pbe_rVV10L_0_10101111.vasp,33.78263609262041,29.188792611442352,6.716681914537105,0.3606077482537273,33.95827053759342,29.8885118514186,93.54942412334283,5.754668308758364
pbe_rVV10L_0_11110000.vasp,32.67649908153919,27.56486997271307,1.3491016664072504,0.01642275399072446,32.67261011158959,27.560417340705158,93.88624321722149,4.719079912500029
pbe_rVV10L_0_11110101.vasp,34.040225066229084,29.502245211727455,6.5644212381810405,0.10842004907067349,34.20979858392474,29.841614453402485,93.74636102739605,6.635210137899491
pbe_rVV10L_0_11111010.vasp,34.11397270459949,29.470500303605604,6.659938886291513,0.0290002623406167,34.30282658718744,29.805929285310526,96.05091932123173,7.739003352657451
pbe_rVV10L_0_11111111.vasp,31.67944315921511,30.689255321120612,1.3619090403549876,0.11535366227329291,31.679632552512516,30.716670997165494,92.3472910777372,2.7879998918559736
pbe_rVV10L_1_00000000.vasp,34.43899994251353,32.0434913792713,15.14479185814335,13.558342978957313,37.27157407609744,34.5293250877161,92.82344395606286,3.6087872508383922
pbe_rVV10L_1_00000101.vasp,44.80458620511965,19.199305299025724,16.487876324452714,2.631742890247665,44.63686299257907,19.747568508041923,97.92152218410236,21.005076600170103
pbe_rVV10L_1_00001010.vasp,44.863337889107015,18.66309092052674,16.263464230315037,2.694830387627121,44.69783889188531,19.311825288052944,96.80526620138433,21.573275638361213
pbe_rVV10L_1_00001111.vasp,44.59092586526748,16.28195036654094,15.347678961296822,0.18204536271966276,44.59139029488725,16.278786921507844,97.26459286620435,38.76607480347164
pbe_rVV10L_1_01010000.vasp,44.527026460979954,18.036396272402783,16.558259095549346,0.9431066491227966,44.397672214203595,19.15632863796364,96.84737166657618,21.435477344629927
pbe_rVV10L_1_01010101.vasp,35.77497300633053,33.06607147892481,16.92563662661763,1.4318021521700928,36.452508068161364,33.72008019239118,96.38978478119064,11.784427650407315
pbe_rVV10L_1_01011010.vasp,41.52428422770967,21.536835794190097,15.820800370906454,0.05874173092752244,41.52431895143033,21.562874376030294,97.21468890208143,21.193383077620396
pbe_rVV10L_1_01011111.vasp,44.79866506717707,19.65748135153987,17.35781939868653,2.7433583635831553,44.69687482256401,20.1301667810051,97.47197109273631,24.802234136837118
